idx,gold,generation,rouge1_recall,rouge2_recall,rougeL_recall,bert_precision,bert_recall,bert_f1
65,"['pearl barley', 'olive oil', 'onions', 'celery ribs', 'mushrooms', 'low sodium beef broth', 'carrots', 'tomato paste', 'salt', 'fresh ground pepper', 'parsley'] ['in a pot add barley and 4 cups of water , bring to a boil turn down heat and simmer for 30 minutes until barley is partially cooked', 'in a pot or dutch oven add oil onions and celery: cook until softened', 'add mushrooms cook until they begin to release liquid , then add broth , carrots , tomato paste and barley bring to a boil', 'reduce heat and simmer stirring occasionally until barley and carrots are cooked about 30 minutes', 'stir in salt and pepper garnish with parsley and serve']","Ingredients: boneless skinless chicken breasts, olive oil, onion, garlic cloves, celery ribs, carrots, celery ribs, celery ribs",0.0654205607476635,0.0283018867924528,0.0654205607476635,0.11659319698810577,-0.31611356139183044,-0.1076497733592987
66,"['green onion', 'italian seasoned breadcrumbs', 'all purpose greek seasoning', 'fresh coarse ground black pepper', 'egg whites', 'ground chicken', 'lemon rind', 'olive oil', 'plain low-fat yogurt', 'fresh oregano', 'pita bread', 'lettuce', 'diced tomato'] ['combine onions , breadcrumbs , seasoning blend , pepper , egg whites and chicken', 'add 1 tsp of lemon rind and mix', 'divide mixture into 8 equal patties , approx 1 / 4 inch thick and oval in shape', 'heat oil in a non-stick pan over medium-high heat', 'cook patties 2 minutes per side or until browned', 'cover , reduce heat to medium , and cook 4 minutes', 'combine remaining lemon rind , yogurt and oregano stirring well', 'serve patties in pita pockets with yogurt mixture or tzatziki , lettuce , and tomato']","Ingredients: boneless skinless chicken breast halves, lemon juice, olive oil, lemon juice, salt, fresh ground black pepper",0.0769230769230769,0.0258620689655172,0.0512820512820512,0.042558129876852036,-0.42363834381103516,-0.20005248486995697
67,"['solid white tuna', 'mayonnaise', 'parmesan cheese', 'sweet pickle relish', 'onion flakes', 'curry powder', 'dried dill weed', 'garlic powder'] ['in a medium bowl , combine tuna , mayonnaise , parmesan cheese and onion flakes', 'season eith remaining ingredients', 'mix well', 'chill', 'serve on crackers or as sandwich spread']","Ingredients: tuna fillets, olive oil, onion, garlic cloves, fresh parsley, fresh parsley, salt and pepper",0.1136363636363636,0.0,0.0909090909090909,-0.02370542846620083,-0.3096729516983032,-0.1690819412469864
68,"['olive oil', 'onions', 'garlic cloves', 'celery', 'dried oregano', 'cumin', 'dried parsley', 'pepper', 'bacon bits', 'dried lentils', 'vegetable broth', 'water', 'tabasco brand chipotle pepper sauce', 'salt', 'liquid smoke'] ['in large pot , saut onion , garlic and celery in olive oil', 'when transparent add oregano , cumin , parsley and bacon bits', 'saut a bit longer , then add vegetable broth and lentils', 'stir , then add 2 cups of water', 'bring to boil , then cover and simmer on low heat for 20 to 25 minutes', 'uncover , add 1 to 2 more cups of water and add the chipotle tabasco , salt and liquid smoke', 'cook uncovered over low heat for approximately another 20 to 30 minutes']","Ingredients: lentils, olive oil, onion, garlic cloves, garlic cloves, salt, pepper",0.0825688073394495,0.037037037037037,0.0642201834862385,0.2468375712633133,-0.368869423866272,-0.07872156798839569
69,"['olive oil', 'salmon fillets', 'breadcrumbs', 'gingerroot', 'horseradish'] ['oil baking pan with 1 tsp', 'of oil', 'place salmon in the dish', 'in processor , blend the remaining ingredients', 'place this mixture on each fillet', 'bake in 350f oven for about 12 minutes']","Ingredients: salmon fillets, horseradish, olive oil, salt, fresh ground black pepper",0.15,0.0512820512820512,0.1,0.10183726996183395,-0.21597595512866974,-0.06052842736244202
70,"['olive oil', 'boneless pork loin', 'yellow onion', 'garlic cloves', 'serrano chilies', 'long-grain rice', 'chicken broth', 'fresh cilantro', 'lime, juice of', 'salt & freshly ground black pepper'] ['brown the pork:in a large saucepan over medium-high heat , warm 1 tbs', 'of the olive oil', 'working in batches if needed to avoid crowding , add the pork and cook until golden brown on all sides , about 6 minutes', 'using a slotted spoon , transfer to a plate', 'simmer the soup: reduce the heat to medium and warm the remaining 1 tbs', 'oil', 'add the onion , garlic , chilies and rice and stir to coat with the oil', 'add the broth and bring to a boil', 'reduce the heat to low , cover and simmer until the rice is tender , about 15 minutes', 'finish the soup:return the pork to the pan , stir in the cilantro and lime juice , and cook until the pork is cooked through , about 5 minutes', 'season with salt and pepper', 'ladle into bowls and serve immediately']","Ingredients: pork loin, olive oil, onion, garlic cloves, dried oregano, dried oregano, dried oregano, dried oregano",0.0424242424242424,0.024390243902439,0.0363636363636363,-0.03671030327677727,-0.4313647449016571,-0.24031294882297516
71,"['flank steaks', 'salt', 'chicken bouillon cubes', 'garlic salt', 'lime', 'plum tomatoes', 'onion', 'bell pepper', 'garlic cloves', 'olive oil', 'tomato sauce', 'water'] ['first , boil water in a large cauldron and add salt and broth cube when water has reached a rolling boil', 'once broth cube is dissolved , add meat', 'let cook for two to three hours', 'let the meat cool at room temperature until you can handle it with your hands', 'rip the meat into long thin strands', 'this much meat should be enough for about 12 servings', 'you can divide the ripped meat into three piles and freeze it in ziploc bags for a later time', 'to prepare after freezing simply allow to defrost and follow recipe', 'season ripped meat with garlic salt and lime', 'in a frying pan on medium heat pour olive oil and add garlic', 'when garlic browns , add onion , tomato and pepper', 'when onions are cooked add tomato sauce , water and salt', 'allow sauce to reduce', 'toss meat and allow to heat up for about 20 minutes']","Ingredients: ropa vieja, olive oil, onion, garlic cloves, paprika, cumin, ground coriander, ground cumin",0.0292397660818713,0.0117647058823529,0.0175438596491228,-0.04705887660384178,-0.3935254216194153,-0.22467386722564697
72,"['roast', 'salt', 'fresh ground black pepper', 'olive oil', 'onion', 'jalapeno pepper', 'ground cumin', 'salsa', 'beef broth'] ['sprinkle beef evenly with half the salt and pepper', 'heat the oil in a 5- to 6-quart dutch oven over medium-high heat , add in the beef , and brown on all sides', 'remove the meat from the pan , add in the onion , jalapeno , and cumin', 'cook / stir until the onion and pepper are softened , about 3 minutes', 'return the meat to the pan and add the salsa and broth', 'bring to a boil , scraping up any browned bits stuck to the bottom of the pan', 'cover , reduce the heat to med-low , and simmer , stirring occasionally , until the meat falls apart , 2 1 / 2 to 3 hours', 'remove the meat from the pan and cover loosely with foil', 'taste the sauce for salt and pepper and add more if necessary', 'shred the beef , removing any fat , and serve with the sauce on the side', 'do-ahead--at this point , you can combine the beef and sauce , cover , and refrigerate for up to 2 days', 'it actually tastes better when cooked in advance', 'you can also freeze it in its sauce for up to 1 month']","Ingredients: boneless skinless chicken breasts, olive oil, onion, garlic cloves, dried oregano, dried oregano, dried oregano, dried oregano",0.0148514851485148,0.0099502487562189,0.0148514851485148,-0.1728997826576233,-0.49410906434059143,-0.3369433581829071
73,"['salmon fillet', 'salt', 'fresh ground pepper', 'cooking spray', 'fresh lemon juice', 'caesar salad dressing', 'gourmet salad greens', 'red onion', 'capers', 'black olives', 'french bread'] ['preheat broiler or grill', 'sprinkle fish with salt and pepper', 'place fish , skin side down on a broiler pan coated with cooking spray', 'broil 12 minutes or until fish flakes with a fork', 'remove skin from fish', 'break fish into chunks', 'drizzle juice and caesar dressing with flaxseed over salad greens , tossing to coat', 'add onion and capers , toss gently to combine', 'divide salad evenly among 4 plates', 'divide the fish chunks evenly among salads', 'top each bread slice with 1 tbsp olives , spreading with a knife', 'cut each slice in half', 'serve immediately']","Ingredients: salmon fillets, olive oil, garlic cloves, salt, fresh ground black pepper, fresh parsley, fresh parsley, fresh parsley",0.0762711864406779,0.0256410256410256,0.059322033898305,0.09764498472213745,-0.3397168815135956,-0.12914426624774933
74,"['sour cream', 'horseradish', 'red onions', 'olive oil', 'salt', 'black pepper', 'bacon', 'beets', 'garlic clove', 'rosemary', 'red bell pepper'] ['combine sour cream and horseradish', 'chill until ready to serve', 'pre-heat oven to 400f', 'halve and peel red onion', 'carefully remove the outer two rings and place into shallow baking dish', 'upside down', 'brush with oil and add 1 / 2 of salt and pepper', 'roast for 15-20 minutes', 'fry bacon', 'chop peppers , garlic , and remaining onion', 'brown in leftover bacon grease for about 5 minutes', 'place beets , rosemary , and remaining salt / pepper into pan with garlic and peppers', 'cook another 5 minutes', 'carefully turn roasted onions right-side up and place veggies into each cup , stuffing until all mixture is used', 'top with crumbled bacon', 'return to oven and roast another 5 minutes', 'serve with horseradish / sour cream sauce']","Ingredients: olive oil, onion, garlic cloves, salt, fresh ground black pepper, salt, fresh ground black pepper",0.0719424460431654,0.0217391304347826,0.0575539568345323,0.12867656350135803,-0.4414091110229492,-0.1714784950017929
75,"['cumin seeds', 'chickpeas', 'ground almonds', 'garlic', 'plain yogurt', 'olive oil', 'of fresh mint', 'lemon, juice of', 'salt & freshly ground black pepper', 'cayenne pepper', 'pita bread'] ['toast cumin seeds in small skillet until aromatic', 'reserve a few cumin seeds for garnish', 'place remaining cumin seeds in food processor along with chickpeas , ground almonds , garlic , yogurt , olive oil , mint , lemon juice , salt and pepper', 'process to form slightly grainy paste , or to desired consistency', 'transfer to serving dish and let stand 30 minutes', 'drizzle with olive oil and sprinkle with cayenne pepper and remaining cumin seeds', 'serve with pita bread wedges']","Ingredients: hummus, olive oil, onion, garlic cloves, dried oregano, dried oregano, dried oregano, dried oregano",0.0303030303030303,0.010204081632653,0.0303030303030303,-0.0802900567650795,-0.33892878890037537,-0.21118450164794922
76,"['grape leaves', 'ground lamb', 'tomatoes', 'long-grain rice', 'olive oil', 'green onions', 'mint leaves', 'lemons, juice of'] ['to prepare the grape leaves: drain the jar and carefully remove the roll of leaves', 'separate the leaves , rinsing them and stacking them', 'set aside', 'chop the canned tomatoes finely', 'combine the lamb , tomatoes and their liquid , rice , olive oil , scallions , and mint', 'lay a grape leaf , vein side up with stem pointing toward you , on your work surface', 'place a tablespoon of filling at the base of the leaf and roll up , tucking in at the sides to make a little bundle', 'repeat until all filling and / or grape leaves are used up , placing each bundle seam side down into a cooking pot', 'squeeze lemon juice over the bundles , then add water nearly to cover', 'place a small plate over the bundles to weigh them down', 'cover and bring to a boil', 'reduce heat and simmer for 1 hour', 'serve hot or cold']","Ingredients: grape leaves, olive oil, garlic cloves, salt, fresh ground black pepper",0.031055900621118,0.0125,0.0248447204968944,0.08793032914400101,-0.39194780588150024,-0.162167027592659
77,"['shrimp', 'dried oregano', 'dried thyme', 'lemon pepper', 'salt', 'fresh ground black pepper', 'olive oil', 'chipotle chile in adobo', 'adobo sauce', 'cilantro', 'lime juice', 'sour cream'] ['chipotle dry rub:', 'shell , clean , and devein shrimp', 'leave the tails on', 'pat dry with a paper towel', 'in a medium-size bowl , mix oregano , thyme , lemon pepper , salt , and black pepper', 'toss shrimp thoroughly with mixed spices', 'keep refrigerated until ready for cooking', 'heat oil and chipotle pepper and sauce in a well-seasoned iron skillet or non-stick pan over high heat', 'place about ten shrimp in pan so that each one has enough room to lie on its side', 'cook for approximately 1-1 / 2 minutes per side , or until shrimp is no longer translucent', 'do not overcook', 'serve hot , or at room temperature , with cilantro dipping sauce', 'to prepare cilantro dipping sauce:', 'blend cilantro and lime juice in a food processor or blender until cilantro is liquefied', 'pour into a small bowl and use a fork to blend in sour cream until fully blended into a pale green sauce', 'refrigerate until ready for use']","Ingredients: shrimp, olive oil, onion, garlic cloves, chipotle chile, chipotle chile, salt & freshly ground black pepper",0.0546448087431694,0.0219780219780219,0.0491803278688524,0.23606981337070465,-0.41614893078804016,-0.1102006584405899
78,"['kosher salt', 'arborio rice', 'greek yogurt', 'extra-large eggs', 'fresh chives', 'fontina cheese', 'fresh ground black pepper', 'panko breadcrumbs', 'olive oil'] ['bring a large pot of water to a boil and add tablespoon salt and the arborio rice', 'cook , stirring occasionally , for 20 minutes', 'the grains of rice will be quite soft', 'drain the rice in a sieve and run under cold water until cool', 'drain well', 'meanwhile , whisk together the yogurt , eggs , chives , fontina , 1 teaspoons salt , and the pepper in a medium bowl', 'add the cooled rice and mix well', 'cover with plastic wrap and refrigerate for 2 hours or overnight , until firm', 'when ready to cook , preheat the oven to 250 degrees', 'spread the panko in a shallow dish', 'heat 3 tablespoons olive oil in a large skillet over medium-low heat', 'form balls of the rice mixture using a standard ice cream scoop or a large spoon', 'pat the balls into patties 3 inches in diameter and inch thick', 'place 4-6 patties in the panko , turning once to coat', 'place the patties in the hot oil and cook , turning once , for about 3 minutes on each side until the risotto cakes are crisp and nicely browned', 'place on a sheet pan lined with parchment paper and keep warm in the oven for up to 30 minutes', 'continue cooking in batches , adding oil as necessary , until all the cakes are fried', 'serve hot']","Ingredients: risotto, olive oil, garlic cloves, chives, salt, fresh ground black pepper, kosher salt, fresh ground black pepper",0.0548523206751054,0.0211864406779661,0.0295358649789029,0.2668558657169342,-0.4696136713027954,-0.12761719524860382
79,"['cantaloupe', 'fresh spinach leaves', 'pistachios', 'raspberry vinaigrette dressing'] ['cut cantaloupe into 24 slices', 'arrange cantaloupe around the plate with the ends touching', 'separate the spinach on the plates', 'sprinkle with the nuts', 'serve with raspberry vinaigrette']","Ingredients: cantaloupe fillets, olive oil, salt, fresh ground black pepper, fresh spinach, cantaloupe fillets, fresh parsley",0.1111111111111111,0.0285714285714285,0.1111111111111111,0.11749455332756042,-0.08805684745311737,0.014183690771460533
80,"['butter', 'onion', 'green pepper', 'garlic', 'pearl barley', 'chicken broth', 'salt & pepper'] ['preheat oven to 350 degrees', 'melt butter in saucepan , and saut onion , pepper , and garlic until soft', 'spray ovenproof casserole with non-stick spray', 'transfer veggie mixture into casserole', 'add the barley , heated chicken broth , and coat grains well', 'season to taste and bake covered casserole for 1 hour']","Ingredients: boneless skinless chicken breast halves, onion, celery, carrot, celery, carrot, celery ribs",0.0333333333333333,0.0,0.0333333333333333,-0.11805984377861023,-0.3623686730861664,-0.2413794994354248
81,"['mascarpone cheese', 'fresh rosemary', 'garlic clove', 'salt and pepper', 'boneless chicken breasts', 'prosciutto', 'olive oil', 'lemon, juice of'] ['preheat oven to 200c / 400f', 'mix the mascarpone with the rosemary , garlic , salt and pepper', ""place the chicken breasts on a board and lift the skin , but don't detach it"", 'put a spoonful of the mascarpone mix under the skin of each breast', 'wrap 2 slices of prosciutto around each one as neatly and tightly as you can , to keep the filling enclosed', 'heat a non-stick fry pan , add the olive oil and quickly brown the chicken on both sides', 'transfer to a roasting tin , then finish off in the oven for 15-20 minutes until just cooked through', 'add the lemon juice to the roasting tin and stir over the heat , scraping off any crispy bits', 'spoon the juices over the chicken and serve']","Ingredients: boneless skinless chicken breast halves, mascarpone cheese, olive oil, garlic cloves, kosher salt, fresh ground black pepper, boneless skinless chicken breast halves",0.096551724137931,0.0416666666666666,0.0689655172413793,0.22947344183921814,-0.2973778545856476,-0.046422079205513
82,"['ground turkey breast', 'fat free egg substitute', 'bell pepper', 'onion', 'dried oregano', 'salt', 'pepper', 'garlic', 'dijon mustard', 'worcestershire sauce', 'dried basil', 'tomato sauce', 'rolled oats', 'cooking spray'] ['spray 9 x 5 loaf pan with cooking spray', 'combine all ingredients except tomato sauce and 1 tbsp worcestershire in large bowl and mix well', 'add more egg if too dry , or add more oatmeal crumbs if too wet', 'press turkey mixture into pan', 'bake at 375f for 45 minutes', 'mix tomato sauce and remaining 1 tablespoon worcestershire together in small bowl', 'remove meatloaf from oven and pour tomato sauce mixture over meatloaf', 'return to oven for an additional 15- 20 minutes', 'if using 99% fat free ground turkey breast meat , there is no need to drain fat before pouring tomato sauce on and returning to oven', 'if you use the regular ground turkey , which is about 7% fat you might want to drain the fat off before pouring the tomato sauce on the loaf']","Ingredients: boneless skinless turkey breast halves, olive oil, onion, garlic cloves, fresh parsley, fresh parsley, salt and pepper",0.0493827160493827,0.0062111801242236,0.0308641975308641,0.0063915373757481575,-0.40806740522384644,-0.20795483887195587
83,"['olive oil', 'lemon juice', 'mushrooms', 'onion', 'garlic cloves', 'eggs', 'salt', 'fresh ground black pepper', 'fresh basil'] ['heat the oil and the lemon juice in a non-stick pan and saut the mushrooms , onion and garlic until they are just beginning to soften', 'add the eggs , season to taste and fry gently and , if desired , when they are beginning to set , carefully turn them over', 'transfer the mushrooms , onion and garlic mixture and the eggs to a serving plate or to individual serving plates and sprinkle with the chopped basil']","Ingredients: eggs, olive oil, onion, garlic cloves, salt, fresh ground black pepper, salt and pepper",0.1348314606741573,0.0795454545454545,0.1235955056179775,0.3578280806541443,-0.22941359877586365,0.04849513992667198
84,"['fresh sea scallops', 'cauliflower florets', 'cream', 'extra virgin olive oil', 'butter', 'slivered almonds', 'capers', 'golden raisins', 'parsley', 'balsamic vinegar', 'salt and pepper'] ['reduce balsamic vinegar over low heat until it is the consistency of syrup , about 1 / 4 cup', 'keep warm', 'cook cauliflower florets for about one minute in boiling salted water , then put on ice to stop the cooking and retain color', 'reserve one cup of the florets', 'put the other cup into a saucepan , cover it with 1 / 4 cup of cream and cook for about 8 minutes', 'puree in a blender or push through a fine sieve and keep warm', 'put 1 tablespoon of olive oil in a small saut pan , and when heated add the scallops that have been seasoned with salt and pepper', 'cook over moderately high heat , high enough to get a nice caramelized sear , on each side for 1-3 minutes , until cooked through', 'in another small saut pan , brown 1 1 / 2 tablespoons butter slightly , then add the cup of florets that were not pureed', 'cook for one minute or two browning the cauliflower slightly', 'add the toasted , slivered almonds , then the capers , golden raisins and chopped parsley', 'season with salt and pepper', 'in the center of a plate , put half the cauliflower puree', 'arrange the cauliflower-caper-raisin mixture on top of the puree as a bed for the scallops', 'top with half the scallops , then drizzle the plate with the reduced balsamic vinegar', 'repeat with second plate']","Ingredients: scallops, balsamic vinegar, olive oil, garlic cloves, balsamic vinegar, salt, fresh ground black pepper, balsamic vinegar",0.048582995951417,0.0203252032520325,0.0364372469635627,0.25201043486595154,-0.4606170356273651,-0.12876814603805542
85,"['olive oil', 'garlic cloves', 'fresh thyme leaves', 'cannellini beans', 'chicken broth', 'parmesan cheese'] ['in heavy 2-quart saucepan , heat oil over medium heat', 'add garlic and thyme', 'cook 1 to 2 minutes , stirring constantly , until garlic is light golden', 'remove from heat', 'add beans and broth to saucepan', 'partially mash beans with potato masher', 'stir in parsley', 'heat over medium-low heat , stirring occasionally , until bean mixture is thoroughly heated', 'stir in cheese until melted', 'serve warm -- good with veggie sticks , pita chips , etc']","Ingredients: white beans, olive oil, parmesan cheese, parmesan cheese, parmesan cheese, parmesan cheese",0.0714285714285714,0.0240963855421686,0.0595238095238095,0.021322930231690407,-0.4025956392288208,-0.19816729426383972
86,"['chicken breasts', 'crushed pineapple', 'mango chutney', 'coarse grain mustard', 'cooked brown rice', 'mandarin orange segments', 'soy sauce', 'sesame oil', 'rice vinegar', 'ground ginger', 'sriracha sauce', 'green onions', 'celery ribs', 'water chestnuts', 'salt & pepper'] ['preheat oven to to 350f', 'sprinkle salt and pepper on both sides of chicken and place in a sprayed 8 x 8-inch baking dish', 'mix together crushed pineapple , mango chutney , and mustard , then pour over chicken', 'bake for 45 minutes , or until chicken is done', 'while chicken is cooking , whisk together a 1 / 2 cup of the mandarin orange liquid with soy sauce , sesame oil , rice vinegar , ground ginger , and sriracha', 'add the dressing , green onions , celery , and water chestnut to rice', 'mix well', 'gently stir in mandarin orange segments', 'chill rice salad until chicken is done , then serve']","Ingredients: boneless skinless chicken breast halves, mangoes, pineapple, mango juice, mandarin oranges, pineapple juice, salt, fresh ground black pepper",0.0827067669172932,0.0227272727272727,0.0601503759398496,0.11056637763977051,-0.3699670433998108,-0.13987156748771667
87,"['ground turkey', 'couscous', 'onions', 'dijon mustard', 'soy sauce', 'lemon juice', 'tomato paste', 'apple juice', 'white pepper', 'garlic powder', 'red pepper sauce', 'egg white'] ['mix all ingredients together in a large bowl', 'form into patties', 'cook on grill until cooked through']","Ingredients: couscous, turkey burgers, olive oil, garlic cloves, salt, fresh ground black pepper, fresh thyme, fresh parsley",0.15,0.0,0.075,0.0569726936519146,-0.14896181225776672,-0.046465519815683365
88,"['linguine', 'reduced-sodium chicken broth', 'fresh lemon juice', 'bay leaf', 'shrimp', 'olive oil', 'yellow onion', 'garlic', 'no-added-salt tomato paste', 'fresh basil', 'black pepper'] ['cook linguine according to package directions , but do not add salt', 'drain in a colander', 'meanwhile , in a large skillet , combine broth , lemon juice , and bay leaf', 'bring mixture to a boil over medium-high heat', 'add shrimp', 'cook , covered , until shrimp just turn pink , about 2 minutes', 'remove shrimp from skillet', 'cover to keep warm', 'reserve poaching liquid', 'in another skillet , heat oil over medium heat', 'add onion , garlic , and tomato paste', 'cook , stirring frequently , for 5 minutes', 'add reserved poaching liquid', 'cook until mixture thickens slightly , about 3 minutes', 'remove bay leaf', 'add shrimp to skillet', 'cook , stirring constantly , until heated through , about 1 minute', 'stir in basil and pepper', 'place linguine on a serving platter', 'spoon sauce over top', 'serve immediately', ""shelly's cooking"", ""the tail fin may or may not be left on the shrimp , depending on the desired effect shelly's kitchen we have 100+ recipes""]","Ingredients: shrimp, linguine, olive oil, garlic cloves, salt, fresh ground black pepper",0.0511363636363636,0.0114285714285714,0.0454545454545454,0.11546332389116287,-0.47969162464141846,-0.1988111138343811
89,"['red onions', 'extra virgin olive oil', 'balsamic vinegar', 'kosher salt', 'fresh ground black pepper', 'sherry wine vinegar', 'shallot', 'italian bread', 'vegetable stock', 'fresh thyme', 'mixed greens', 'pine nuts', 'cherry tomatoes'] ['for the onions:', 'cut unskinned onions lengthwise , through the roots , into sixths', 'mix onions with olive oil , vinegar and salt and pepper', 'spread onions on a baking sheet and roast at 350f for 25 minutes', 'turn the onions over and roast for 20-25 minutes more , or till onions are lightly browned on the outside and soft and creamy inside', 'cool', 'when onions are cool , remove outer skin and cut off roots , and separate into petals', 'combine cooked onion with any juices that occured during cooking in a bowl and set aside', 'for vinaigrette:', 'combine the vinegar and shallots in a bowl', 'soak for 10 minutes', 'whisk in olive oil a little at a time till emulsified', 'cut crust off bread', 'tear the bread into bite sized pieces', 'toss the bread in a bowl with the olive oil', 'spread on a baking sheet and bake at 350f', 'for 10 minutes or till lightly browned', 'for each serving place 1 1 / 2 cups bread in a large bowl', 'season with salt and pepper', 'add about 1 1 / 2 tbls', 'vinaigrette and 1 tbls', 'hot stock', 'toss until bread absorbs the liquids', 'combine bread with 1 / 4 teaspoons thyme , 1 / 2 cup greens , 1 teaspoons pine nuts and 2 or 3 cherry tomato halves', 'top with 1 / 2 cup roasted onions', 'serve immediately and enjoy !']","Ingredients: red onion, olive oil, garlic cloves, salt, fresh ground black pepper",0.0355731225296442,0.0238095238095238,0.0355731225296442,0.26064616441726685,-0.5252700448036194,-0.1625940054655075
90,"['olive oil', 'balsamic vinegar', 'salt', 'black pepper', 'garlic', 'fresh basil', 'onion', 'mozzarella cheese', 'grape tomatoes'] ['mix together first five ingredients for dressing and toss in cheese and tomatoes', 'chill until ready to serve']","Ingredients: tomatoes, olive oil, balsamic vinegar, balsamic vinegar, balsamic vinegar, balsamic vinegar, balsamic vinegar",0.1818181818181818,0.09375,0.1212121212121212,0.25007331371307373,-0.16121624410152435,0.0374913215637207
91,"['parsnips', 'olive oil', 'salt', 'unsalted butter', 'sage leaves'] ['heat oven to 375 degrees', 'toss together parsnips , oil and salt in shallow roasting pan', 'roast until tender and golden brown , 20 to 25 minutes', 'transfer to serving platter', 'in a small saucepan over medium heat , cook butter and sage until butter just begins to brown and sage is crisped , 2 to 3 minutes', 'pour over parsnips and serve']","Ingredients: parsnips, olive oil, butter, sage leaves, garlic cloves, salt, fresh ground black pepper",0.1044776119402985,0.0606060606060606,0.1044776119402985,0.2094523161649704,-0.2255951464176178,-0.01603284664452076
92,"['fresh spinach', 'eggs', 'bread', 'butter', 'flour', 'milk', 'salt and pepper', 'ground nutmeg'] ['first prepare a bchamel: melt the butter in a saucepan', 'add the flour and mix well', 'pour some milk little by little , stirring continually with a wooden spatula to incorporate the milk into the mixture', 'continue pouring the milk until obtaining a thick white sauce', 'season with salt and pepper', 'you can add ground nutmeg to the white sauce to improve the flavours', 'next , prepare some boiled eggs', 'then , put the spinach with a tablespoon of water in a saucepan and cook over medium heat for about 10 minutes', 'when cooked , salt the spinach and move it into the sauce', 'mix well', 'to make the croutons , break the bread slices into bite size pieces', 'melt a knob of butter in a frying pan and brown the bread each side for a few minutes remove the bread from the pan', 'pour the spinach mixture into the frying pan and maintain on a low heat to keep the spinach hot until serving', 'sprinkle with the croutons on top', 'cut the boiled eggs in half and serve in plates with the spinach and croutons']","Ingredients: spinach, olive oil, onion, garlic cloves, fresh parsley, salt, pepper",0.0207253886010362,0.0,0.0155440414507772,0.11263297498226166,-0.4071774184703827,-0.15950877964496613
93,"['pizza crusts', 'spinach', 'mozzarella cheese', 'parmesan cheese', 'chopped tomatoes', 'garlic cloves', 'dried oregano leaves', 'red pepper flakes'] ['heat oven to 500 degrees f', 'press crust onto bottom and sides of well greased 9 x 13 inch baking dish', 'mix spinach , mozzarella and 2 tablespoons parmesan and spread it evenly over crust', 'mix tomatoes , garlic , oregano and pepper flakes , and spread it over the cheese mixture', 'sprinkle with remaining 2 tablespoons parmesan', 'bake 10 minutes at 500 , then reduce heat to 375 degrees and bake for an additional 20 minutes']","Ingredients: fresh spinach, olive oil, garlic cloves, fresh parsley, fresh parsley, fresh parsley, salt, pepper",0.0449438202247191,0.0113636363636363,0.0449438202247191,-0.06928987801074982,-0.3480856418609619,-0.21083593368530273
94,"['olive oil', 'garlic cloves', 'button mushrooms', 'broccoli', 'fresh rosemary', 'salt & freshly ground black pepper'] ['in large skillet , heat oil over medium heat', 'add garlic and saute 1 minute', 'add mushrooms and saute 3 minutes , until mushrooms release juice', 'add broccoli and rosemary and cook 3 to 5 minutes or until broccoli is crisp-tender', 'season to taste with salt and pepper']","Ingredients: broccoli florets, olive oil, garlic cloves, fresh rosemary, salt, fresh ground black pepper, fresh basil",0.180327868852459,0.1166666666666666,0.1639344262295081,0.28505662083625793,-0.12684449553489685,0.07214640080928802
95,"['onions', 'celery', 'butter', 'barley', 'mushrooms', 'chicken broth', 'soy sauce', 'ground black pepper', 'sour cream', 'dill'] ['in a soup pot on med heat , melt 1 stick of butter and add celery and onions to sweat until translucent', ""(i use the food processor for my onions because i don't actually want the onion pieces -- i pulse it until it's a rough puree"", 'add in the barley', 'stir a few minutes', 'add in all of your mushrooms and cook until the mushrooms have gotten dark and given up a lot of their liquid', 'add in the chicken broth', 'add the soy sauce and taste', ""if it's not salty enough , add soy sauce 1 tsp at a time until you like it"", 'simmer on stove until barley has totally expanded', ""i think the soup may even be better the next day , but it's certainly a quick soup that could be made and served within 45 minutes"", 'probably less if you use quick barley', 'add black pepper to taste and tweak with more soy , as needed', 'sour cream and dill are a great garnish , but not necessary', ""prep and cooking time are estimates , but it shouldn't take longer than that"", 'soup can thicken a lot overnight to almost a stew like consistency', 'i usually add more broth and check soy and pepper before serving']","Ingredients: boneless skinless chicken breast halves, olive oil, onion, celery, carrot, celery ribs, celery ribs, celery ribs",0.0178571428571428,0.0044843049327354,0.0133928571428571,-0.108311228454113,-0.41670674085617065,-0.2655467092990875
96,"['vinegar', 'garlic cloves', 'fresh ginger', 'curry powder', 'ground cumin', 'ground cardamom', 'ground cloves', 'hot pepper', 'mustard seeds', 'olive oil', 'tomato sauce', 'cinnamon stick', 'onion', 'boneless skinless chicken breast halves', 'fresh parsley'] ['puree first 10 ingredients in a blender', 'pour into the crock pot , add tomato sauce , cinnamon stick and onion and mix well', 'add chicken and turn to cover', 'cook on low for 5 hours', 'sprinkle with chopped parsley before serving', 'serve with rice or rolls , enjoy !']","Ingredients: boneless skinless chicken breast halves, olive oil, onion, garlic cloves, garlic cloves, salt, pepper",0.1688311688311688,0.0789473684210526,0.0779220779220779,0.3687532842159271,-0.24907712638378143,0.04227525368332863
